Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Colourblindness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65b026fc25b9109e7eb22926,61005b49f8382e2e24f00ef0,AWAITING REVIEW,2024-01-23T20:52:20.808000Z,2024-01-23T21:03:29.781000Z,,2024-01-23T21:03:30.330420Z,669.0,CTVM94DF,1537,"No, I have no issues seeing colours",33,Female,White,United States,United States,United States,English,No,Full-Time
65b026fe2ed3b6f74892c79d,64139f74c36da8c35b846024,AWAITING REVIEW,2024-01-23T20:52:18.941000Z,2024-01-23T21:05:47.319000Z,,2024-01-23T21:05:47.791502Z,809.0,CTVM94DF,1643,"No, I have no issues seeing colours",33,Male,White,United States,United States,United States,English,No,Full-Time
65b02716f564349eb0a09e69,5a4a94fef7b7bc00014e1462,AWAITING REVIEW,2024-01-23T20:53:59Z,2024-01-23T21:06:27.137000Z,,2024-01-23T21:06:27.599780Z,749.0,CTVM94DF,5872,"No, I have no issues seeing colours",35,Male,Other,United States,United States,United States,Spanish,No,Full-Time
65b02724182dd435d60eccca,5b8e9747a862a6000120a050,AWAITING REVIEW,2024-01-23T20:52:57.498000Z,2024-01-23T21:04:05.077000Z,,2024-01-23T21:04:05.527516Z,668.0,CTVM94DF,2440,"No, I have no issues seeing colours",37,Male,White,United States,United States,United States,English,No,Full-Time
65b0273576023270c22ab3e0,59f22a9fd6380600018b2929,AWAITING REVIEW,2024-01-23T20:53:53.079000Z,2024-01-23T21:16:09.806000Z,,2024-01-23T21:16:10.854645Z,1337.0,CTVM94DF,791,"No, I have no issues seeing colours",27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b02736554fda16e1598506,5faeb8eb6562cd0163f216ec,AWAITING REVIEW,2024-01-23T20:53:13.355000Z,2024-01-23T21:11:24.521000Z,,2024-01-23T21:11:25.223118Z,1092.0,CTVM94DF,5387,"No, I have no issues seeing colours",29,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b02749b613b90e84936bae,63d5aafaa65a001c36a652b2,AWAITING REVIEW,2024-01-23T20:53:33.137000Z,2024-01-23T21:03:39.600000Z,,2024-01-23T21:03:40.040199Z,607.0,CTVM94DF,1893,"No, I have no issues seeing colours",36,Male,White,United States,United States,United States,English,No,Full-Time
65b0274db8387df5402585d3,5f3ac1732efa0a74f975b1a8,AWAITING REVIEW,2024-01-23T20:53:33.728000Z,2024-01-23T21:18:05.558000Z,,2024-01-23T21:18:06.056809Z,1472.0,NOCODE,2147,"No, I have no issues seeing colours",29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b0276a2bd5fba56701e8e8,627986ad0b4e17430bd23d80,AWAITING REVIEW,2024-01-23T20:54:05.933000Z,2024-01-23T21:03:46.378000Z,,2024-01-23T21:03:46.829365Z,581.0,CTVM94DF,3425,"No, I have no issues seeing colours",34,Male,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
65b0278254f53c1f31543d5d,60c01964b0d8a8858c3fa335,AWAITING REVIEW,2024-01-23T20:54:51.343000Z,2024-01-23T21:38:27.482000Z,,2024-01-23T21:38:27.962504Z,2617.0,CTVM94DF,94,"No, I have no issues seeing colours",34,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65b02784b8387df5402585da,5a348ea750833c0001ee9550,AWAITING REVIEW,2024-01-23T20:54:31.770000Z,2024-01-23T21:07:15.191000Z,,2024-01-23T21:07:15.691276Z,764.0,CTVM94DF,2891,"No, I have no issues seeing colours",36,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65b0278a55547462931796fd,5e1a7114a90da52e206de7ea,AWAITING REVIEW,2024-01-23T20:54:37.316000Z,2024-01-23T21:05:03.028000Z,,2024-01-23T21:05:03.544408Z,626.0,CTVM94DF,3775,"No, I have no issues seeing colours",35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b02792b9f15538ffc7241a,5d3695969749cc00165c222f,AWAITING REVIEW,2024-01-23T20:54:44.403000Z,2024-01-23T21:20:11.943000Z,,2024-01-23T21:20:12.416195Z,1528.0,CTVM94DF,6230,"No, I have no issues seeing colours",28,Male,White,United States,United States,United States,English,No,Full-Time
65b0279419adc96bbe428fd0,5e56457f6370ba0184e041b4,AWAITING REVIEW,2024-01-23T20:56:32.244000Z,2024-01-23T21:33:02.067000Z,,2024-01-23T21:33:02.562367Z,2190.0,CTVM94DF,3620,"No, I have no issues seeing colours",25,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
65b02796b8387df5402585df,605e6f4f35800996a22ac0ab,AWAITING REVIEW,2024-01-23T20:55:04.189000Z,2024-01-23T21:06:28.309000Z,,2024-01-23T21:06:29.514137Z,685.0,CTVM94DF,2044,"No, I have no issues seeing colours",26,Female,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
65b0279aa8f76151e756a48c,601a2908d4210b238f755fed,AWAITING REVIEW,2024-01-23T20:54:50.353000Z,2024-01-23T21:34:46.810000Z,,2024-01-23T21:34:47.253794Z,2397.0,CTVM94DF,947,"No, I have no issues seeing colours",28,Male,Black,United States,United States,United States,English,No,Full-Time
65b027b25554746293179706,5cbb78d664170f00011d7c4f,AWAITING REVIEW,2024-01-23T20:56:22.075000Z,2024-01-23T21:34:09.316000Z,,2024-01-23T21:34:09.851796Z,2268.0,CTVM94DF,4069,"No, I have no issues seeing colours",27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b027ca2b2644b3472cb8d5,65ae75ddcc163b8e8b23d45b,AWAITING REVIEW,2024-01-23T20:55:50.544000Z,2024-01-23T21:12:33.865000Z,,2024-01-23T21:12:34.456087Z,1004.0,CTVM94DF,14,"No, I have no issues seeing colours",37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b027cbb613b90e84936bc6,5cb5f1e080ba1c0001790399,AWAITING REVIEW,2024-01-23T20:56:27.808000Z,2024-01-23T21:34:41.799000Z,,2024-01-23T21:34:42.382482Z,2294.0,CTVM94DF,3784,"No, I have no issues seeing colours",28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b027d8f7c44533a7ea4250,5f0963c6310eaf000b922e94,AWAITING REVIEW,2024-01-23T20:55:56.572000Z,2024-01-23T21:09:33.136000Z,,2024-01-23T21:09:33.568943Z,817.0,CTVM94DF,562,"No, I have no issues seeing colours",35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b027db4ec8fd1dc46ff3e4,656f47c38d6a2aa50bccb845,AWAITING REVIEW,2024-01-23T20:56:00.185000Z,2024-01-23T21:16:51.159000Z,,2024-01-23T21:16:51.603486Z,1251.0,CTVM94DF,111,"No, I have no issues seeing colours",35,Female,Asian,Korea,United States,United States,Korean,No,Part-Time
65b027def564349eb0a09e97,631ab79e8635a1df26319958,AWAITING REVIEW,2024-01-23T20:59:34.229000Z,2024-01-23T21:11:57.027000Z,,2024-01-23T21:11:57.540723Z,743.0,CTVM94DF,3144,"No, I have no issues seeing colours",19,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b027df984acb926804bc7e,632096b5574155e8727c50cc,AWAITING REVIEW,2024-01-23T20:56:04.321000Z,2024-01-23T21:06:42.577000Z,,2024-01-23T21:06:43.112270Z,639.0,CTVM94DF,1870,"No, I have no issues seeing colours",30,Male,White,United States,United States,United States,English,No,Full-Time
65b027e3154cbc4867290750,5f39433e518ae24a53d11c92,AWAITING REVIEW,2024-01-23T20:56:09.898000Z,2024-01-23T21:32:21.317000Z,,2024-01-23T21:32:21.789420Z,2172.0,CTVM94DF,529,"No, I have no issues seeing colours",25,Female,White,United States,United States,United States,English,Yes,Full-Time
65b027e56fc9bc6748c72971,60edc8b4b70a4a4131a8bcfa,AWAITING REVIEW,2024-01-23T20:56:08.161000Z,2024-01-23T21:08:12.891000Z,,2024-01-23T21:08:13.333927Z,725.0,CTVM94DF,438,"No, I have no issues seeing colours",31,Male,White,United States,United States,United States,English,No,Full-Time
65b027ee9dd119b146eb3b41,62e750fa810b090c094dc2f0,AWAITING REVIEW,2024-01-23T21:00:11.930000Z,2024-01-23T21:17:23.396000Z,,2024-01-23T21:17:23.960529Z,1032.0,CTVM94DF,828,"No, I have no issues seeing colours",28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b027eea6abd97470e892c8,62b21265a3b5b67b0f8ae791,AWAITING REVIEW,2024-01-23T20:56:17.636000Z,2024-01-23T21:23:07.092000Z,,2024-01-23T21:23:07.595208Z,1610.0,CTVM94DF,3331,"No, I have no issues seeing colours",34,Male,Black,United States,United States,United States,English,No,Full-Time
65b027f319adc96bbe428feb,646778f0d6b43cbeb4501454,AWAITING REVIEW,2024-01-23T20:56:29.250000Z,2024-01-23T21:09:22.064000Z,,2024-01-23T21:09:22.732129Z,773.0,CTVM94DF,1264,"No, I have no issues seeing colours",24,Female,White,United States,United States,United States,English,No,Other
65b027f45944d6875d775d6d,5635d988dc62e5000bcb3eb2,AWAITING REVIEW,2024-01-23T20:56:20.637000Z,2024-01-23T21:06:12.981000Z,,2024-01-23T21:06:13.483064Z,593.0,CTVM94DF,2512,"No, I have no issues seeing colours",33,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
65b027faa94b9e1d61179552,5e0e1b8800a6bf000a694f79,AWAITING REVIEW,2024-01-23T20:56:29.671000Z,2024-01-23T21:06:39.502000Z,,2024-01-23T21:06:40.050272Z,610.0,CTVM94DF,4250,"No, I have no issues seeing colours",30,Female,White,United States,United States,United States,English,No,Full-Time
65b027fb7efa539e2042905a,6138e0e705d9e4707bb79e09,AWAITING REVIEW,2024-01-23T20:56:37.565000Z,2024-01-23T21:13:10.357000Z,,2024-01-23T21:13:10.770706Z,993.0,CTVM94DF,3786,"No, I have no issues seeing colours",35,Female,White,United States,United States,United States,English,No,Other
65b027ffd5d5b1a5ad28557d,5ebb4e079797f9127c0f03ab,AWAITING REVIEW,2024-01-23T20:56:35.730000Z,2024-01-23T21:11:42.793000Z,,2024-01-23T21:11:43.477851Z,908.0,CTVM94DF,3881,"Yes, I'm colourblind",36,Female,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month
65b0280ff6b52c62a4c17b22,5de33ff0cc246f3633dc01d2,AWAITING REVIEW,2024-01-23T20:56:50.857000Z,2024-01-23T21:10:22.905000Z,,2024-01-23T21:10:23.408445Z,813.0,CTVM94DF,5668,"No, I have no issues seeing colours",36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b0281c1534f8886dc4b3f4,5d0e6b201b7ef6001a6346fc,AWAITING REVIEW,2024-01-23T20:57:02.007000Z,2024-01-23T21:11:38.617000Z,,2024-01-23T21:11:39.158865Z,877.0,CTVM94DF,987,"No, I have no issues seeing colours",34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b028201729c69ac9c28de7,568e7144e3ef9e000da20149,AWAITING REVIEW,2024-01-23T21:00:57.112000Z,2024-01-23T21:14:19.910000Z,,2024-01-23T21:14:20.363531Z,803.0,CTVM94DF,4299,"No, I have no issues seeing colours",39,Male,Mixed,United States,United States,United States,English,No,Full-Time
65b02821acd7ad22580bcd40,6111a1893c0daa13e23ab15a,AWAITING REVIEW,2024-01-23T20:57:26.668000Z,2024-01-23T21:11:46.997000Z,,2024-01-23T21:11:47.454651Z,861.0,CTVM94DF,2827,"No, I have no issues seeing colours",40,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b028227efa539e2042906b,5e38e79295ff561112eae457,AWAITING REVIEW,2024-01-23T20:57:10.397000Z,2024-01-23T21:25:24.046000Z,,2024-01-23T21:25:24.516743Z,1694.0,CTVM94DF,4376,"No, I have no issues seeing colours",38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65b0282c554fda16e1598554,612fcbbd5386d9edb42da147,AWAITING REVIEW,2024-01-23T20:57:20.909000Z,2024-01-23T21:26:08.497000Z,,2024-01-23T21:26:08.998128Z,1728.0,CTVM94DF,4253,"No, I have no issues seeing colours",34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b028306615e509a707f3f3,5a08ddd0df3fa800015c36ac,AWAITING REVIEW,2024-01-23T20:57:23.671000Z,2024-01-23T21:10:24.892000Z,,2024-01-23T21:10:25.533522Z,782.0,CTVM94DF,2452,"No, I have no issues seeing colours",27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b02831cb11aa02e4cc94af,55bc99e3fdf99b06452252f8,AWAITING REVIEW,2024-01-23T20:57:28.470000Z,2024-01-23T21:11:32.593000Z,,2024-01-23T21:11:33.026845Z,845.0,CTVM94DF,839,"No, I have no issues seeing colours",37,Male,Black,United States,United States,United States,English,No,Full-Time
65b02838598f1eead32a2986,589d0c07d6a2220001178695,AWAITING REVIEW,2024-01-23T20:57:33.773000Z,2024-01-23T21:10:07.741000Z,,2024-01-23T21:10:08.268829Z,754.0,CTVM94DF,440,"No, I have no issues seeing colours",32,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b02844355d832a73442190,655f8305b777e4c757101337,AWAITING REVIEW,2024-01-23T20:57:44.528000Z,2024-01-23T21:11:00.172000Z,,2024-01-23T21:11:00.627123Z,796.0,CTVM94DF,212,"No, I have no issues seeing colours",21,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65b0284954f53c1f31543d80,5e62f732321c5c08db54cca2,AWAITING REVIEW,2024-01-23T20:57:52.872000Z,2024-01-23T21:19:48.941000Z,,2024-01-23T21:19:49.368867Z,1317.0,CTVM94DF,4723,"No, I have no issues seeing colours",36,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b0284cf34ccf7604f4a0ac,5c281f7170d93a0001211396,AWAITING REVIEW,2024-01-23T21:00:34.463000Z,2024-01-23T21:18:14.166000Z,,2024-01-23T21:18:14.647311Z,1060.0,CTVM94DF,3184,"No, I have no issues seeing colours",29,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b028cb2c257ef59dec28ec,61183a3a63c62d933e60d5bf,AWAITING REVIEW,2024-01-23T21:00:01.790000Z,2024-01-23T21:12:57.992000Z,,2024-01-23T21:12:58.473081Z,777.0,CTVM94DF,413,"No, I have no issues seeing colours",31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
65b02923d6c61305ef9b18be,62e6c5d05d354e1f99d612e4,AWAITING REVIEW,2024-01-23T21:01:27.903000Z,2024-01-23T21:32:02.099000Z,,2024-01-23T21:32:02.534147Z,1835.0,CTVM94DF,2249,"No, I have no issues seeing colours",32,Male,Black,United States,United States,United States,English,No,Full-Time
65b02c76b90715a1ab01f007,55acf681fdf99b3d5b2ab68c,AWAITING REVIEW,2024-01-23T21:17:28.299000Z,2024-01-23T21:29:56.202000Z,,2024-01-23T21:29:56.751884Z,748.0,CTVM94DF,3183,"No, I have no issues seeing colours",39,Female,White,United States,United States,United States,English,No,Full-Time
65b02c771cba997d3435ba88,5c4353086ce36f0001205f65,AWAITING REVIEW,2024-01-23T21:15:44.244000Z,2024-01-23T21:27:09.124000Z,,2024-01-23T21:27:09.550762Z,685.0,CTVM94DF,1411,"No, I have no issues seeing colours",37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b02ccf560090df869a7164,610898813e48dc2864965122,AWAITING REVIEW,2024-01-23T21:17:06.648000Z,2024-01-23T21:30:31.748000Z,,2024-01-23T21:30:32.184564Z,806.0,CTVM94DF,4015,"No, I have no issues seeing colours",27,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
65b02ff1d5d5b1a5ad285717,5781c15381f331000139a89e,AWAITING REVIEW,2024-01-23T21:30:31.856000Z,2024-01-23T21:44:38.981000Z,,2024-01-23T21:44:39.420873Z,848.0,CTVM94DF,4501,"No, I have no issues seeing colours",36,Female,White,Germany,United States,United States,English,No,Full-Time
65b0336e24a6ebc52b48a29d,611bce5ac6e92b749dc5e450,AWAITING REVIEW,2024-01-23T21:45:28.116000Z,2024-01-23T22:00:58.422000Z,,2024-01-23T22:01:22.390271Z,931.0,CTVM94DF,55,"No, I have no issues seeing colours",26,Female,Asian,United States,United States,United States,Chinese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65b0336e2b2644b3472cbbfb,65403100f465bc9343e271d5,AWAITING REVIEW,2024-01-23T21:46:16.748000Z,2024-01-23T22:01:19.555000Z,,2024-01-23T22:01:24.016033Z,903.0,CTVM94DF,511,"No, I have no issues seeing colours",22,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
65b0373bb65be128cf61461e,5e1c138a2bf9514062e4de6b,AWAITING REVIEW,2024-01-23T22:01:31.309000Z,2024-01-23T22:17:11.525000Z,,2024-01-23T22:17:53.348339Z,941.0,CTVM94DF,4992,"No, I have no issues seeing colours",38,Male,White,United States,United States,United States,English,No,Full-Time
65b01d9edcc56beb78fe59bc,5d1653de3935ca001b87ff71,RETURNED,2024-01-23T20:23:00.066000Z,,,,,,3195,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b01df8f564349eb0a09c06,5a6ff39ef660ae0001a9837e,RETURNED,2024-01-23T20:13:54.445000Z,,,,,,1990,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b01eef965254538646cc59,6000ab5e1467ea19ce99b8e1,RETURNED,2024-01-23T20:17:54.041000Z,,,,,,666,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b01f85a8f76151e756a2b1,6584799f35ef411a8fb9fdb6,TIMED-OUT,2024-01-23T20:20:27.790000Z,,,,15344.0,,50,"No, I have no issues seeing colours",34,Female,Black,United States,United States,United States,English,No,Full-Time
65b020c60bfb2abbc4ee4630,5b65f7935c431c000127ae5f,TIMED-OUT,2024-01-23T20:25:42.641000Z,,,,15029.0,,597,"No, I have no issues seeing colours",32,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
65b02181a94b9e1d6117938c,614ce6a7a33bac955957f7a6,RETURNED,2024-01-23T20:31:42.012000Z,,,,,,2207,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b022c64ec8fd1dc46ff253,5e402dcd7b260d000a7b69fe,RETURNED,2024-01-23T20:34:17.061000Z,,,,,,4321,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b022dd5c3f937702c4afb5,656f4f102fac49cceb7852bd,RETURNED,2024-01-23T20:34:42.002000Z,,,,,,187,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b023abe9ff68a8abc16ed3,62b9e1aed4b802b4e268125d,RETURNED,2024-01-23T20:38:18.823000Z,,,,,,1250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b02490e4ef852d213a7e0a,6591b629080f478f8600778d,RETURNED,2024-01-23T20:52:00.079000Z,,,,,,53,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b024a30420d1e795fe5b63,615de8088e854203de184778,RETURNED,2024-01-23T20:42:17.569000Z,,,,,,358,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b024bec97c198bfc25807d,59d308dcaeef3b0001021c1d,TIMED-OUT,2024-01-23T20:42:42.568000Z,,,,14009.0,,1234,"No, I have no issues seeing colours",27,Female,White,United States,United States,United States,English,No,Full-Time
65b02534b65be128cf6140af,62c61250e85c96fc1794c7db,RETURNED,2024-01-23T20:44:40.624000Z,,,,,,2165,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b0256f61951222bb5f67f1,63e52c4a3bd16ef05fec6ee7,RETURNED,2024-01-23T20:45:38.564000Z,,,,,,2367,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b0258819adc96bbe428f5e,62c5cdfe50000fce3e390be0,RETURNED,2024-01-23T20:46:04.441000Z,,,,,,2329,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b025a10ff49880498f3f04,612597436eff2c3e15310f3f,TIMED-OUT,2024-01-23T20:46:27.981000Z,,,,13784.0,,2357,"No, I have no issues seeing colours",28,Male,White,United States,United States,United States,English,No,Full-Time
65b025ca182dd435d60ecc6c,62db607906a1c0be0039aa32,TIMED-OUT,2024-01-23T20:47:24.568000Z,,,,13727.0,,630,"No, I have no issues seeing colours",38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65b025e0669c5855ba91755b,55c43918fdf99b080551e044,RETURNED,2024-01-23T20:47:34.408000Z,,,,,,5170,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b0260c554fda16e15984bc,594c1e5a9160cb00011d6474,RETURNED,2024-01-23T20:48:15.182000Z,,,,,,1978,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b02677154cbc48672906f2,631745c93690c0701ba9f4d1,RETURNED,2024-01-23T20:52:01.069000Z,,,,,,489,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b026abf8d81585497fcedb,646633f7c6264a9a636042d8,RETURNED,2024-01-23T20:50:54.517000Z,,,,,,899,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b026c2e5ece63035eb3c5e,5fb33154a2f41ea504c25dcf,RETURNED,2024-01-23T20:51:16.900000Z,,,,,,2791,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b0270859046305983811b2,613e8615f92ddabff937b9c6,RETURNED,2024-01-23T20:52:29.626000Z,,,,,,1747,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b027def564349eb0a09e96,63d71e67dd0fcccd3cc745b0,RETURNED,2024-01-23T20:56:04.756000Z,,,,,,2112,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65b02a6c14959642c72a2d39,5c4ea7c3889752000156ddc5,TIMED-OUT,2024-01-23T21:11:34.508000Z,,,,12278.0,,3160,"No, I have no issues seeing colours",27,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
